row,text,label
113,"For all that has been said about the subject matter, and the controversy that surrounded it, please do not overlook what I feel to be the most important part of the film: the salient struggles of everyone to keep their pride through their trials. Whether dealing with self-imposed male braggadocio, a sexual reawakening, or even life itself, everybody is human.",1
114,"Deepa Mehta's ""Fire"" is groundbreaking, bold, and artistic. A masterful social commentary on the plight of the women from conservative, upper middle class Indian households, this is a film no one should miss. Shabana Azmi and Nandita Das give stellar performances by underplaying their characters as much as possible. A.R. Rahman's music is the work of the genius and almost plays the role of another character in the film. Mehta uses Rahman's score and together, they create such amazing sound montages that effectively portray the views of the world around Radha and Sita whenever they look to each other for support. This film is not about lesbianism as many have branded it. Lesbianism is just a part of the film. It is unfortunate that most people tend to write the film off calling it taboo instead of giving it a chance and looking at its real meaning.",1
115,The theme is controversial and the depiction of the hypocritical and sexually starved india is excellent.Nothing more to this film.There is a lack of good dialogues(why was the movie in english??). There was lack of continuity and lack of passion/emotion in the acting.,1
116,"The movie is really about choices. In the oppressed state of affairs as seen in Fire, where good women had to be obedient and do what was correct in the eyes of tradition, there seemed few options for Radha and Sita. However, granted that it was not their only option. What is life without desire, Radha questions Ashok. Yes, it's true that life provides us with a number of options but how many we can take depends on a number of external factors. When your world is confined to a small Indian household, being a dutiful daughter-in-law to a silent but observant still powerful matriarch, a dutiful wife of 13 years to a man who has taken a vow of celibacy due to your not being able to have a child, a man who only wants you lying next to him to prove his strength in eliminating his desires. I felt the ladies had little choice but to find solace in each other's company. I guess the fact that so many women applauded Ms Mehta's work, was because it provided them with an option to think for themselves. An option to do what was perhaps unacceptable. The lesbian scenes I felt was merely to put that point across. Every scene in the movie from the first at the Taj Mahal to the last at the Mosque, is etched in my mind. How frustrating to be a prisoner of your feelings and desires. To feel that you had to forgo the human touch to be a dutiful wife just because it is expected of you. To have to suppress any desire you might have and to crave for the human touch. What then is the meaning of our existence one wonders. In the scene where Sita is crying alone in the room and Radha comes in to comfort her, their lips accidentally brush against each others and it awakens a feeling in them. Something they have both been deprived of.<br /><br />Bravo to Ms Mehta in translating her vision so clearly. I especially like the flashbacks to the young Radha trying to 'see' for the ocean. It is a metaphor for freedom. Freedom to choose, freedom to transport ourselves to places we would normally be unable to reach. In those scenes, it is gently told to us that her sense of duty has also been passed down from her mother who I assume lives within the rich Indian traditions of duty in marriage. The movie is beautifully filmed and enhanced by the musical score by A.R. Rahman. Since the film, I have become ardent fans of the two lead actresses and the director. I look forward to more of Ms Deepa's future productions.",1
117,"Easily one of the best Indian films ever. Granted, that's not saying much(I made this conclusion after a whopping 15 minutes of watching). But I can truly say that Fire is also one of the really beautiful and brilliant films I've seen.<br /><br />Beautiful because of its imagery. The best example I can give is the parallelism between the 2 female leads(Radha and Sita) and the characters of the same name in Hindu mythology. Sita, for example, is the wife of the revered Lord Ram. As legend goes, Ram subjugates his wife by making her walk through a Fire to prove her `purity.' Sita, in response, cries and leaves him, reuniting with her mother(the Earth). This story has all sort of crazy links to the stories of the 2 Indian women(Nandita Das and Shabana Azmi). The word `Fire' all of a sudden has many meanings - marriage, tradition, religion, motherhood, and probably a few others I didn't catch.<br /><br />Brilliant because of its social overtones. Many who were offended by the premise for this movie should in fact be first to see Fire(e.g. my mom, who actually loved it). Why? Because although Fire is an attack on tradition, it is also an attack on tradition. In other words, that is its strength, NOT its weakness. Traditional conservative social mores(whether Indian or Canadian or American or whatever) are useless if they enslave you. Gender roles and self-denial can both do this.<br /><br />These are the things I took with me after seeing Fire. Hats off to Deepa Mehta",1
118,"As well as being a portrayal of a lesbian love story, FIRE is also a comic satire of middle-class (?) Indian culture. I find this is a quality which is little appreciated about the movie. These two genres (i.e. deep meaningful alternative-love story and comic satire) usually mix together just as well as oil and water do, but Mehta (somehow) manages to achieve the balance to near perfection. The servant Jatin's behaviour, the family's treatment of him, the bedridden grandmother's constant inescapable presence, Ashok's obsession with a swami's teachings: coming from a culture much like India's, these are things I can immediately identify as being typical. They have been crying out to be pointed out and ridiculed. While developing her primary subject matter, Mehta manages to achieve this secondary theme skillfully. In fact, much of the humour in the film which provides essential relief from the heavy subjects of taboo lesbian love and gender issues, stem from this satire of the seemingly ordinary. The film flows from the comic to the serious with great subtelty.<br /><br />All in all, brilliant use of symbolic devices (Radha compared to Sita of legend and coming out of Fire unscathed and, therefore pure; the lifelong desire of the young Radha to see the ocean finally achieved when she gains freedom). Kudos to Shabana Azmi(Radha), the lighting crew and Deepa Mehta; their very un-Hollywood-like (and un-Bollywood-like!) talents made this movie special. One criticism: the first scenes seemed rather disjointed to me in that they did not flow into each other very well.<br /><br />The verdict: 9 on 10. Nothing less for a movie with scenes so burned on my mind.",1
119,"For a moment, let's put aside the cultural aspects of this movie, even if it is a very important side of it, and let's look at the simple fact that this is a very nice love story. Two individuals find themselves in a difficult situation, caused by two selfish husbands. They have to live through their sad days without any ray of hope. If each one of these two women had been alone, imagine what kind of life each one would have had to accept. They found each other and they fell in love. That this love was against all the social, religious and cultural laws of their environment is almost irrelevant. They loved each other, found relief in each other, that was sufficient. The reaction of the individuals around them is but a small fact that they have to accept, suffer even, and then they can go on with their lives, their life. Very nice.",1
120,"<br /><br />Her Excellency Madam Shabana Azmi has worked in countless movies over life time. I think best is yet to come.<br /><br />Fire is ok.<br /><br />But still good days are yet to come.<br /><br />Hopefully, in Water I will be able see her better.<br /><br />Thanks and Regards.<br /><br />PS: India doesn't have a director to make best use of her.",1
121,"...means ""take up and read"", which is precisely what I felt like doing after having seen this marvelous film.<br /><br />Von Ancken stimulates and inspires with this breathtaking and superbly executed adaptation of Tobias Wolff's 1995 New Yorker article of the same name. The incredible performance by Tom Noonan is brilliant and provocative and the editing, sound design, cinematography and directing are truly inspired. The nuanced changes and embellishments on the original story are subtle, clever, and make the film cinematically more dynamic. It's lyrical pacing is mesmerizing and begs you to watch it again.<br /><br />Watch out for this young director...he's going places.",1
122,"Although Bullet In The Brain is, without question, superior amongst short films, it largely seems more like a short piece of writing than a film. And it is a little hard to feel too sorry for the teacher when his smart ass remarks get him shot. But after the bullet enters his brain we begin to understand a little bit about why he became so jaded with life in the first place. There is an awful amount of detail packed into this reasonably short film and this is what makes me feel that it should have been extended a little bit - it seems like there's almost too much to take in at once as the details come flying at you so fast. A slightly more relaxed pace and a less po-faced narrator in the final section would have benefitted this film a little bit. Despite these complaints, there is no denying that Bullet In The Brain is a quite stupendous work compared to many short, and even full length films. The makers should be applauded for trying to make such a basically emotional and literate film in the current climate of quick jokes and Hollywood action.",1
123,"This is a very, very odd film...one that is so odd it's best you just see it for yourself. The film begins with a jaded professor haranguing his class because the students have the audacity to not be as incredibly brilliant as he is! You can tell very quickly that this man is a total cynic--finding the value in practically nothing but sticking to his own inner sense of self-importance. Additionally, he seems tired and bored with the monotony of life.<br /><br />Later in the film, he walks into a bank robbery and manages to annoy the robbers so much that one of them shoots him in the head. Oddly, this is only half-way through the film and what followed was a very bizarre narration of the final seconds of his life. This is when the film becomes exciting because the style of the narration is just like one of this literature professor's novels--one that is intelligently written and says things the way we wish we could all say them.<br /><br />See this weird film--it's amazingly compelling and not like anything I've ever seen before.",1
124,"The finest short I've ever seen. Some commentators suggest it might have been lengthened, due to the density of insight it offers. There's irony in that comment and little merit. The acting is all up to Noonan and he carries his thankless character perfectly. I might have preferred that the narrator be less ""recognizable"", but the gravitas lent is pitch perfect. This is a short for people who read, for those whose ""bar"" is set high and for those who recognize that living in a culture that celebrates stupidity and banality can forge contrary and bitter defenders of beauty. A beautiful short film. FWIW: I was pleased at the Picasso reference, since I once believed that Picasso was just another art whore with little talent; like, I assume, most people - until the day I saw some drawings he made when he was 12. Picasso was a finer draftsman and a brilliant artist at that age than many artists will ever become in a lifetime. I understood immediately why he had to make the art he became known for.",1
125,"This movie, with all its complexity and subtlety, makes for one of the most thought-provoking short films I have ever seen. The topics it addresses are ugly, cynical, and at times, even macabre, but the film remains beautiful in its language, artful with its camera angles, and gorgeous in its style, skillfully recreating the short story of the same name written by a master of short stories, Tobias Wolff.<br /><br />Not wishing to spoil anything of the movie, I won't go into any details, other than to say that this movie is magnificent in and of itself. It takes pride in what it does, and does it well. It shows the most important memories of life, all of which can be topped by the single most elusive feeling: unexpected bliss. This movie, of its own volition, has created in me the same feelings the main character (Tom Noonan) felt when words transformed his very existence, and that is one impressive feat.",1
126,"This short deals with a severely critical writing teacher whose undiplomatic criticism extends into his everyday life. When he learns why that's not a good idea, we learn a bit about the beautiful craft of writing that he's been lecturing on.",1
127,"Well, I have to disagree with Leonard Maltin on this animated short. He loves it and claimed it was hilarious. I enjoyed it but didn't see any humor. He doesn't even like hockey or know anything about it, and still loved the story. Living right across the border from Canada, I have watched hockey for 50 years both there and in Buffalo....but I didn't think much of this cartoon. Oh, it was interesting and I know what would happen if you wore a Toronto jersey up in the Quebec area - disaster! That especially holds true in the glory years of Les Canadians. However, that doesn't make the story funny. <br /><br />Back in the 1950s, everyone in the Quebec provinces idolized the Montreal Canadians and their star player, Maurice Richard, and everyone wanted to be like him. When his mother orders a new sweater, it has the Toronto Maple Leafs emblem on it, so the kid doesn't want to be caught dead wearing it.. When he finally does and heads to the local rink, he gets ostracized from the rest of his hockey buddies. What's so funny about that? I could see the same thing happening to a kid in Boston who is Red Sox die-hard and his mom gets him Yankees shirt! Horrors! You couldn't wear it, and vice-versa.<br /><br />Maybe to someone who doesn't follow sports at all, like Maltin, this situation seems odd and humorous to him...but it's a fact of life or any bit-time sports fan and his favorite team. It was an interesting story, and totally believable, but nothing that made me laugh.<br /><br />The art was fun to look at throughout, almost like looking at a long series of crayon paintings done by a talented school kid. The French Canadian accent was good, too. This movie was part of the DVD ""Leonard Maltin's Animation Favorites From The National Film Board Of Canada.",1
128,"Having been raised in Canada, I saw this short many times mostly on the CBC. I have seen it numerous times, at many ages in my life, and each time the reactions are the same. It is a joyous bittersweet, beautifully animated film that tugs at your heart. I am sure I have it on some VHS tape somewhere digging around.<br /><br />Every kid growing up can relate to the situation, and wanting to fit in with your favourite idols. The scene and look on the kids face when his mom is filling out the Eatons catalogue and his jumping around the room is priceless. I haven't seen someone capture that carefree mood of youth on film as well as this little short has.<br /><br />Sure I am a Montreal habs fan, and that makes my appreciation for it more special. But in the end it is the nostalgic look and feel of pond hockey, and the memories of your family telling you that you should be greatful for what you get even if it isn't exactly what you wanted. And oh yeah, the animation is beautiful too ;)<br /><br />Rating 10 out of 10",1
129,"Animated shorts just don't get much better than this wonderful Canadian film. This short feature is dripping with Canadian references, and so, this film will probably be appreciated by Canadians most of all. But the basic story is universal, and it is told lovingly by writer Roch Carrier. It is a hilarious story that I have known for quite sometime, and I was recently fortunate enough to see it again, so I simply HAD to write a hearty recommendation for it. This is a masterpiece, and a must-see whether or not you are Canadian.",1
130,"This marvelous short will hit home with everyone who, as a child, specifically asked for something because it was hip or cool, only to be given something that would mark you for life with your peers and were told by your Mom or Dad (or both) that it didn't matter, as you earnestly began considering enlisting in a Witness Protection Program in order to avoid ridicule. For those U.S. residents who don't get the horror because you don't follow hockey, it's like a Dallas Cowboy fan getting a Washington Redskins jersey or a Yankees fan getting a Red Sox jersey. It isn't pretty. For our European friends, think of two great rival football (soccer to us) clubs and imagine a fan of one getting a jersey from the other. Ouch!!! NFB of C outdid themselves here!<br /><br />Une hommage du Maurice ""Rocket"" Richard, merci, M. Richard.",1
131,"A boy who adores Maurice Richard of the Montreal Canadiens receives, much to his horror, a Toronto Maple Leafs sweater in the mail. I recently watched this in a class in which few of the students were interested in hockey, but nearly everyone knew about Maurice Richard and the Toronto/Montreal rivalry. Highly entertaining, amusing, and accurate.",1
132,"I would assume that this film would get rave reviews in Canada--particularly in Quebec. That's because the Canadians have traditionally loved hockey and the Montreal Canadians were like gods in Canada for decades. As an American, the closest thing we have to them are the New York Yankees. If you are a fan, then they are the greatest and winningest team in history. If you are not a fan, then they are Satan's team!! Well, at least that's how it was as I grew up in Washington, DC in regard to the Dallas Cowboys. So I am pretty sure when this film was shown up North that everyone immediately had a strong emotional reaction--their national sport AND the closest thing they have to a national team in the NHL.<br /><br />Now the cartoon itself is moderately interesting when it begins and the main character talks about growing up around Ottawa and rooting for the Canadians AND Maurice ""the Rocket"" Richard. However, when his mother accidentally buys him a Toronto Maple Leafs jersey and forces him to wear it, I knew right away what a horrible and shameful thing this would be to a little boy. This ability to connect to the character--even though he lives in a far off land is what made this a very special short film. The way the other kids treated him and his conversation with God at the end make this a lovely nostalgic film. Very clever and memorable.",1
133,"This movie made by the NFBC was made in honor of the Montreal Canadians dynasty years in the 50's,60's and 70's. My 5th grade teacher played this in class in honor of my 11th birthday in 1987 and also to celebrate my return from a serious facial injury in 1986. I have been a Canadians fan for 29 of my 30 years of life. on a scale of 1-10, I give this film a 117. All hockey fans should see this as I hope it will be placed in the Hockey Hall of Fame in Toronto and shown at the Bell Centre in Montreal or here in Edmonton at Rexall Place. Watch this film with your family it is a great movie. I also recommend the book in both French and English. Go Habs Go.",1
134,"I throughly enjoyed this short, even as a Toronto Maple Leafs fan. <br /><br />Director Sheldon Cohen and Narrator Roch Carrier captured all of the boy's emotions perfectly. From the feelings he had for his hero, Maurice ""Rocket"" Richard, to the excitement, anticipation and hope of getting a new Montreal Canadiens sweater soon, to the look of horror on his face when he got his sweater from his mother; A Toronto Maple Leafs sweater was priceless and the shame of having to wear this dreadful (in his eyes) blue and white Toronto Maple Leafs sweater; Not the rouge, bleu and blanc of the Montreal Canadiens with Richard's number nine, like his old sweater. And worst of all, his Mum made him wear this Maple Leafs sweater out of the house. You could envision and anticipate the ridicule he would get from his friends when he hit the ice wearing that sweater before he got there.<br /><br />I was laughing the whole time and this is one of the best animated shorts I've seen.<br /><br />",1
135,"This is a piece of cinematic beauty, and it shows more of Quebec culture to others than probably any other work to come from la belle province. It takes everybody into a first-person experience of the culture, to the point that you wish you glued your hair in place and lived, breathed, and ate everything Maurice Richard. The book does this as well as the short, and I'm glad that in all the time I did spend studying French in high school, this was required reading in both languages.<br /><br />I thought it was brilliant to have Roch Carrier narrate this story. His molasses-thick accent brought a lot of realism to the story. The animation was good, as well, very surrealist, which brings attention to the idea of this being a whimsical daydream, fancying over better days gone by.<br /><br />Again, as a symbol of culture quebecoise, this is unsurpassed. One can almost smell the tourtiere being cooked slowly over a wood stove. This whole film deserves endless praise for making people proud to be Canadian, and encourage us all to appreciate the finer things of family and our roots. I'm from Ontario, and this film made me fall in love with Quebec. Maurice Richard va toujours vivre dans nos coeurs.",1
136,"This story focuses on the birth defect known as FAS, or Fetal Alcohol Syndrome, a disease diagnosed too often among Native Americans. In spite of the down-beat nature of this drama, the great script and the characterizations move the story along very well. This is arguably Smits best performance.",1
137,"It has been years since I have been privileged to see this movie on TV. I only wish I could contact someone to see it again. I married a man with three children and two had Fetal Alcohol Syndrome. I didn't' realize this but seeing this movie helped me understand more about their problems and more about how I can love them and help them overcome their difficulties. My step-son is now 35 and thank the Lord he has blossomed wonderfully but still has many after affects of being born by an alcoholic mother. We speak every month to Rehab patients with alcohol and drug addictions and this sharing has truly made monumental changes in their behaviors and endeavors to start out a new life not addicted to drugs and alcohol. Please please let me know how I can get a copy VHS or DVD of this movie or when they will show the movie again on TV. If you have not been in these shoes, you probably could never understand its value. Thank you so very much.",1
138,"This movie was everything but boring. It deals with reality. To the people who think this movie was boring, open your eyes to the real problems in our society. Our children are dying. The consequences of alcohol and drug abuse are not to be ignored. I work in a correctional facility as a chemical dependency counselor,and i deal with these problems every day. People of all ages and all walks of life are effected by the consequences of their alcohol and drug abuse. It destroys families, hurts people and leads to serious brain damage,all kinds of health problems, and death. It is all preventable. This movie should be shown in every high-school in the world. If anyone owns this movie and wants to sell it, or sell me a copy, please e-mail me at: Ottenbreit2@netzero.net thank you",1
139,"This was a excellent movie. I deal with a child who I am raising that has FAE and watching this movie was more than word can explain. I also purchased the book and it was great. I would like to have a copy for my own use and so I can have my son's teachers watch it also.I would like to know if anyone could sell me a copy of this movie, let me use it for a time or refer me to someone where I could purchase it. Thank You, Myra I would recommend this movie to anyone who deal with children/adults with special ability's. This movie should be shown again on TV. The team of doctor's that have been tracking my son would also like to have a copy. His special Ed teacher has also asked me to try to locate a copy that he can have or that he can borrow.<br /><br />Thank You",1
140,"A very good film, focusing on a very important issue. Fetal alcohol syndrome is a very serious birth defect that is totally preventable. If more families saw this film, perhaps more children would not end up like Adam. Jimmie Smits performs in one of his best roles ever. This is an excellent movie that takes into account a very special family with very important needs. This is not unlike thousands of families that exist in the United States today. There are children struggling with this world wide. The really important point here is that it all could have been prevented. More people should see this movie and take what it has to say seriously. It is well done, with important messages, handled in a graceful way.",1
141,"Channel zapping one night I just caught the start of this movie and it hooked me from the beginning. It tells the sad story of an adopted child, Adam, whose mother left him after birth. The movie takes us through his childhood, and makes us discover a very disturbing fact from Adam's past. I will not reveal more, but it is a very in-depth movie and will intrigue you for sure. This was one of Jimmy Smits best roles in my opinion.",1
142,"When the circus comes to town and places the lion's cage directly over Bugs Bunny's home, Bugs ends up somewhere in the range right between freaked out and intrepid. Despite the title ""Acrobatty Bunny"", it's only at the end when Bugs and the lion perform acrobatics. But even leading up to that, it's quite funny what Bugs does to escape getting eaten; somehow, he always manages to use the other character's weakness against him, and then pull any convenient object out of thin air! Bugs later ended up in the circus in ""Big Top Bunny"". I liked this one better, as the latter got drug down a little bit by giving the antagonist an Eastern European accent (I know that it was during the Cold War, but still). I recommend this one.<br /><br />And with the end, we can affirm that it'll never be Aloha Oe for this cartoon.",1
143,"A savage, undisciplined lion has been put behind bars for a circus carnival. He suddenly notices a hole on the floor of his cell, then sticks his nose into this hole to snuff it. At first he thinks Bugs Bunny's home is belong to a camel; yet when he wakes Bugs up from his sleep hoisting him up to the ground, there he meets with Bugs, his next trainer. <br /><br />If you ever wonder how Bugs would turn a savage lion into a Hawaiian hula dancer with traditional skirts on, you should watch this cartoon. Director Bob McKimson offers endless laughters by means of absurd and unexpected demonstrative humour. <br /><br />The signature scenes include:<br /><br />1/ the look of Bugs Bunny's home, cross-referencing to Donald Duck with the B.B. name acronym on the headboard of Bugs's bed <br /><br />2/ Bugs Bunny's short journey with the mine hoist climbing up to the ground floor <br /><br />3/ When Nero the Lion calls his friend the Elephant for help, Bugs uses a toy mouse to scare the Elephant; since the Elephant needed a broom to outpower that toy mouse, he uses Nero as a broom! <br /><br />4/ Bugs becoming a clown with the proper costume and make-up and the practical clown jokes that he makes <br /><br />5/ the trapeze scene while Nero chasing after Bugs <br /><br />6/ the famous Human Cannonball scene after which Nero the Lion starts dancing Hawaiian Hula<br /><br />The magic moments which keep Acrobatty Bunny fresh at all times in our memory:<br /><br />1/ When Bugs comes out of his bunny hole, he thinks he's in the Pinocchio tale; and starts acting to save Pinocchio out of the giant whale's stomach <br /><br />2/ When the Lion roars to scare him, Bugs replies back to him with roaring<br /><br />3/ Bugs arguing with the Lion for he's making so much noise, then finding a piece of wood to rub it against the iron bars while singing in order to make more noise than him <br /><br />4/ Wearing rubber heels at the circus, Bugs starts to bounce like toy rabbits and causes Nero to bounce! <br /><br />Those are the 10 main reasons that keeps Acrobatty Bunny as a Bugs Bunny classic and can be found in the ""Bugs Bunny Classics' MGM/UA Video (1989)""",1
144,"The ""good news"" is that the circus is in town. The ""bad news"" is that's right over Bugs Bunny's underground home. He wakes up as his place shakes like an earthquake hit it, when workers pound stakes into the ground and elephants stomp by, etc.<br /><br />To be more specific, the lions' cage is place exactly over Bugs' hole. The lion sniffs food, and by process of elimination, figures out it's a rabbit. Bugs, curious what all the racket is about, winds his way through the tunnel and winds up in the lion's mouth.<br /><br />I'll say for thing for BB: he is totally fearless, at least in this cartoon, and at least for 30 seconds. When he comes to his senses, he runs like crazy and we get a lion-versus-a rabbit battle the rest of the way. Once again, Bugs faces dumb opponent, one he calls ""Nero,"" but lion is fierce and Bugs will need all his wits and somewhat-fake bravado to fend off this beast.<br /><br />About half the gags are stupid and the other half funny, but always fast-moving, colorful and good enough to recommend. I mean, it's not everyday you can see a lion on a trapeze, or doing a hula dance!",1
145,"Once again, Bugs Bunny sacred home is violated by careless people. This time the traveling circus put a lion's cage right over the rabbit's hole. So Bug's has to come out of the hole and face Nero (that's the name of the lion), which he does in his usual hilarious style. After a slow and rocky beginning to the cart, it keeps getting better and better and winds up being quite hilarious. Nero the lion turns out to be a pretty good foil for Bugs and that turns this short into a highly memorable one, if still shorn of a classic. This animated short can be found on Disk 1 of the Looney Tunes Golden Collection Volume 3.<br /><br />My Grade: A-",1
146,"Robert McKimson's 'Acrobatty Bunny' is one of the director's finest shorts. Although the circus-based setting may evoke hideous memories of McKimson's dreadful 'Big Top Bunny', 'Acrobatty Bunny' is in fact nowhere near as dull as that travesty. Pitting Bugs Bunny against a ferocious lion, 'Acrobatty Bunny' is fresh and funny from the outset, not to mention extremely attractive to look at. There's a classic scene in which Bugs takes a strangled elevator ride out of his hole only to emerge directly into the jaws of the lion. In a brilliant Disney parody, he hollers ""Pinocchio"" down the lion's throat! This brilliant opening is a sign of things to come. There are some expertly choreographed antics in and around the lion's cage to begin with, followed by a hilariously grotesque and irritating rendition of 'Laugh Clown Laugh' which, as a child, I used to impersonate regularly! All this culminates in a short acrobatic sequence which gives the cartoon its name. I've never been fond of the circus as a setting for cartoons and find it usually makes for a dull and predictable set of gags but 'Acrobatty Bunny' breaks from the mould and the result is an exhilaratingly funny short which stands amongst McKimson's best.",1
147,"Julie Andrews plays a German spy who falls in love with an American pilot Rock Hudson, while on an assignment for Germany.<br /><br />The songs are beautiful. The two are well-paired. Julie demonstrates a more temperamental side in this film than the nice girl she normally plays. <br /><br />A half-German, half-English girl who sings beautiful and entertains the troops in WW I, Julie sings some endearing Mancini songs. <br /><br />I loved the film. Some will say it's a ""chick-flick,"" but so what. It's wonderful. <br /><br />Supporting characters are somewhat stereotyped. It may not be up to Rock's performance in Pillow Talk, Magnificent Obsession, or Giant.<br /><br />Blake Edwards shot the film in Ireland and authentic WW I -type planes were used in the film. Scenery for England and France is absolutely gorgeous.",1
148,"I suppose I like this film as well as any I know; it is not perfect, but under the title ""The Americanization of Lily"" this charming and memorable semi-musical satire might I suggest have been appreciated more, and still loved by those who recognized its special Blake Edwards'-produced spirit of gentleness, clever humor and solid narrative. The improbably but delightful story-line follows Lili Smith, a fringe-type spy for the Germans in a much simpler and less black-and-white war; Lili Schmidt passing as Smith is helping her Uncle who is patriotic too, for Germany but neither cruel nor political, merely opportunistic. Lili's target is William Larrabee, a charismatic U.S. squadron leader who can supply her valuable information. The plot thickens comes when Lili falls in love with Larrabee, has her eyes opened to the consequences of her playing spy, and sees the effects of combat on wounded men at a hospital and realizes what it might mean to his men whom she has met and likes. She gets jealous of a rival for Larrabee's affections, then realizes she can no longer do what she has been doing and gives up the spy business. The logical end of the film comes when after the terrible WWI has ended, as she sings the theme song of the film, ""Wishing"" in a darkened theater, one by one the members of Larrabee's squadron appear, including her lover himself, indicating they have forgiven her and their former opponents; and even Uncle Kurt enthusiastically joins in the singing of ""It's a Long To Tipperraree"", to indicate all is well with the world again. This is an audacious and sometime brilliant story idea, written by director Blake Edwards and William Peter Blatty of ""John Goldfarb"" fame; and it is a delightful narrative. Larrabee's squadron, including an inebriate who keeps crashing and other lovable types populate this lively film; and the feel of this stylish and glowing film is almost epic, both in its scope and realization. Credit must go to Jack Bear and Donald Brooks for their costume creations, Reg Allen and Jack Stevens for sets, Fernando Carrere for another beautiful production design, Henry Mancini for his sensitive and appropriate musical score, and to Russell Harlan for his shining cinematography. In the beautiful footage, the principal actors are Julie Andrews as Lili, Rock Hudson as Larrabee, Keremy Kemp outstanding as Lili's Uncle Kurt, Michael Witney, Lance Percival as the inebriate pilot, gorgeous Gloria Paul as Lili's stripteasing rival, and many other fine actors in smaller parts. It is hard to say enough nice things about the pace, or the cleverness of the just-this-side-of broad comedy; this element is introduced by Edwards to leaven the horrors of actual warfare, to example the almost comic-opera approach with which men made war back in a more innocent-minded era of human civilization.. This comedy also helps prepare the way for Lili's conversion from uncritical acceptance of a duty to the German state to acceptance of the reality of what she is doing and potentially what she may be causing. This is a rare ""sense-of-life"" film about Lili's ""Americanization"", her assertion of herself in the real world and then among others before tragedy can happen. It is haunting, I find, and beautiful in many ways. I consider it to be Blake Edwards'masterpiece of directing; and under the title ""The Americanization of Lili"" I believe with hardly any changes it might have been recognized as the polished sapphire of a film it is by every standard I know.",1
149,"This often maligned movie is a must for fans of Blake Edwards, Julie Andrews, Henry Mancini, or Hollywood musicals. Other writers have commented on the shifts in tone, the confusion of plot, etc., but the film has many things to recommend it. The score is one of Henry Mancini's best (and he has written many wonderful ones), several songs are sung to perfection by Andrews, Julie's performance is nuanced and she is decked out in some beautiful clothes, (she is at her absolutely loveliest here), the on-location shots are breath-taking, and there are some funny Inspector Clouseau-type sight gags to boot. Rock Hudson basically phoned in his performance, but he is passably good. A real curiosity item in that it was the last major film Julie did for about 10 years and, in many ways, is a precursor to Victor/Victoria. It is lovely to look at and listen to. When will it be available on DVD??? When it is, I for one would like both versions--the longer and shorter, director's cut. Since it was lampooned in S.O.B., they would make a great two-pack!",1
150,"Darling Lili is fantastic! Its by far one my favorite films! It certainly didn't deserve the poor reviews it received. Julie Andrews, playing the title role of Lili Smith (Schmidt) is the best part of the whole movie. She is entrancing and spectacular! As Julie Andrews is my most favorite actress and singer by far, I was most definatly not surprised by how stunning she is. This movie is just...great (I'm running out of adjectives!), it's magnificent, marvellous, amazing, funny, terribly romantic, sad, and just an all-out thrill and its all thanks to Dame Julie Andrews!And to her husband, director Blake Edwards. Oh, yeah Rock Hudson was ok, too :)<br /><br />Julie Andrews is the beautiful and well-loved singer, Lili Smith. Rock Hudson portrays Major Larabee, who quickly falls for Lili, and she with him. But their affair was not coincedental. There meeting was planned by the German Government (I'm not sure if that's exactly what you'd call them, but you get the point), because the warm, happy, singing entertainer Lili is actually a German Spy. Lili is told to seduce Major LArabee in order to get information of the new Top Secret Opertaion (later know as ""Crepe Suzette""). Though Lili is on a solemn mission, she falls in love with Bill (Major Larabee), for real, making her original quest challenging. But Lili pulls through and completes er task, after she finds out something that is not really true about Bill. The ending will remain unsaid by me as it is wonderfully layed out. If anything, you'll thoroughly enjoy this movie, I most certainly did!!!!!!!!<br /><br />",1
151,"Yes, I am a romantic of sorts who likes musicals and comedy and this fit the bill! Julie Andrews gives a mesmerizing performance at the beginning and end of this film with the ""Whistling in the Dark"" production number. The sedate-to-outrageous number that she performs in the middle of the story when she believes that Rock Hudson has been seeing a dancing/call girl is eye-popping and will certainly make you giggle.<br /><br />I only wish that this film could be found in video or DVD as I would surely purchase it in a heartbeat for my home library!",1
